tokens;n;value;week;state
deny;1;-2;17;Georgia
emergency;1;-2;17;Georgia
expand;1;1;17;Georgia
focused;1;2;17;Georgia
improve;1;2;17;Georgia
join;1;1;17;Georgia
justice;1;2;17;Georgia
matter;1;1;17;Georgia
mocking;1;-2;17;Georgia
progress;1;2;17;Georgia
protect;1;1;17;Georgia
success;1;2;17;Georgia
support;1;2;17;Georgia
unemployment;1;-2;17;Georgia
care;7;2;17;Hawaii
justice;2;2;17;Hawaii
boycott;1;-2;17;Hawaii
cherish;1;2;17;Hawaii
cruel;1;-3;17;Hawaii
cruelty;1;-3;17;Hawaii
decisive;1;1;17;Hawaii
exposed;1;-1;17;Hawaii
fear;1;-2;17;Hawaii
hard;1;-1;17;Hawaii
hiding;1;-1;17;Hawaii
increase;1;1;17;Hawaii
leave;1;-1;17;Hawaii
murder;1;-2;17;Hawaii
protect;1;1;17;Hawaii
safety;1;1;17;Hawaii
stop;1;-1;17;Hawaii
strike;1;-1;17;Hawaii
threat;1;-2;17;Hawaii
worry;1;-3;17;Hawaii
suicide;4;-2;17;Idaho
care;2;2;17;Idaho
crisis;2;-3;17;Idaho
growth;2;2;17;Idaho
increase;2;1;17;Idaho
reach;2;1;17;Idaho
support;2;2;17;Idaho
advantage;1;2;17;Idaho
aggression;1;-2;17;Idaho
agreement;1;1;17;Idaho
approved;1;2;17;Idaho
benefits;1;2;17;Idaho
block;1;-1;17;Idaho
blocked;1;-1;17;Idaho
clean;1;2;17;Idaho
committed;1;1;17;Idaho
disasters;1;-2;17;Idaho
dislike;1;-2;17;Idaho
effective;1;2;17;Idaho
expand;1;1;17;Idaho
fight;1;-1;17;Idaho
fire;1;-2;17;Idaho
fraud;1;-4;17;Idaho
friendly;1;2;17;Idaho
hard;1;-1;17;Idaho
illegal;1;-3;17;Idaho
improves;1;2;17;Idaho
justice;1;2;17;Idaho
kill;1;-3;17;Idaho
lost;1;-3;17;Idaho
missing;1;-2;17;Idaho
natural;1;1;17;Idaho
opportunities;1;2;17;Idaho
secure;1;2;17;Idaho
sick;1;-2;17;Idaho
stop;1;-1;17;Idaho
substantially;1;1;17;Idaho
unemployment;1;-2;17;Idaho
care;22;2;17;Illinois
stop;6;-1;17;Illinois
threat;4;-2;17;Illinois
anti;3;-1;17;Illinois
devastating;3;-2;17;Illinois
justice;3;2;17;Illinois
love;3;3;17;Illinois
super;3;3;17;Illinois
cancer;2;-1;17;Illinois
hard;2;-1;17;Illinois
hope;2;2;17;Illinois
join;2;1;17;Illinois
lost;2;-3;17;Illinois
loved;2;3;17;Illinois
protect;2;1;17;Illinois
risk;2;-2;17;Illinois
safe;2;1;17;Illinois
save;2;2;17;Illinois
shameful;2;-2;17;Illinois
stopping;2;-1;17;Illinois
struck;2;-1;17;Illinois
struggling;2;-2;17;Illinois
support;2;2;17;Illinois
vulnerable;2;-2;17;Illinois
worse;2;-3;17;Illinois
abandoned;1;-2;17;Illinois
affected;1;-1;17;Illinois
appreciated;1;2;17;Illinois
beautiful;1;3;17;Illinois
betrayal;1;-3;17;Illinois
boycott;1;-2;17;Illinois
broken;1;-1;17;Illinois
chance;1;2;17;Illinois
cherish;1;2;17;Illinois
clean;1;2;17;Illinois
commit;1;1;17;Illinois
comprehensive;1;2;17;Illinois
courage;1;2;17;Illinois
criminal;1;-3;17;Illinois
crisis;1;-3;17;Illinois
cruelty;1;-3;17;Illinois
cynical;1;-2;17;Illinois
dead;1;-3;17;Illinois
death;1;-2;17;Illinois
deny;1;-2;17;Illinois
died;1;-3;17;Illinois
disastrous;1;-3;17;Illinois
dream;1;1;17;Illinois
drop;1;-1;17;Illinois
dumped;1;-2;17;Illinois
easy;1;1;17;Illinois
exonerate;1;2;17;Illinois
fail;1;-2;17;Illinois
failed;1;-2;17;Illinois
fight;1;-1;17;Illinois
focused;1;2;17;Illinois
glad;1;3;17;Illinois
grateful;1;3;17;Illinois
hell;1;-4;17;Illinois
helping;1;2;17;Illinois
heroes;1;2;17;Illinois
honoring;1;2;17;Illinois
ignore;1;-1;17;Illinois
ill;1;-2;17;Illinois
inspired;1;2;17;Illinois
irresponsible;1;2;17;Illinois
jeopardy;1;-2;17;Illinois
killed;1;-3;17;Illinois
lawsuit;1;-2;17;Illinois
lowest;1;-1;17;Illinois
meaningful;1;2;17;Illinois
misinformation;1;-2;17;Illinois
mistake;1;-2;17;Illinois
peaceful;1;2;17;Illinois
protects;1;1;17;Illinois
reassure;1;1;17;Illinois
sadly;1;-2;17;Illinois
safety;1;1;17;Illinois
secure;1;2;17;Illinois
selfish;1;-3;17;Illinois
solutions;1;1;17;Illinois
strength;1;2;17;Illinois
strengthening;1;2;17;Illinois
strike;1;-1;17;Illinois
successful;1;3;17;Illinois
supporting;1;1;17;Illinois
survivor;1;2;17;Illinois
true;1;2;17;Illinois
united;1;1;17;Illinois
victims;1;-3;17;Illinois
war;1;-2;17;Illinois
worried;1;-3;17;Illinois
wrong;1;-2;17;Illinois
care;6;2;17;Indiana
fair;2;2;17;Indiana
block;1;-1;17;Indiana
boosting;1;1;17;Indiana
brightest;1;2;17;Indiana
brilliant;1;4;17;Indiana
carefully;1;2;17;Indiana
commitment;1;2;17;Indiana
confident;1;2;17;Indiana
favor;1;2;17;Indiana
growing;1;1;17;Indiana
hard;1;-1;17;Indiana
justice;1;2;17;Indiana
promises;1;1;17;Indiana
restore;1;1;17;Indiana
safety;1;1;17;Indiana
stop;1;-1;17;Indiana
struggling;1;-2;17;Indiana
suicide;1;-2;17;Indiana
wealthy;1;2;17;Indiana
care;7;2;17;Iowa
support;6;2;17;Iowa
blocked;3;-1;17;Iowa
disaster;3;-2;17;Iowa
block;2;-1;17;Iowa
emergency;2;-2;17;Iowa
ensure;2;1;17;Iowa
hurt;2;-2;17;Iowa
justice;2;2;17;Iowa
thoughtful;2;2;17;Iowa
unemployment;2;-2;17;Iowa
agree;1;1;17;Iowa
attack;1;-1;17;Iowa
blocking;1;-1;17;Iowa
chance;1;2;17;Iowa
combat;1;-1;17;Iowa
commitment;1;2;17;Iowa
crisis;1;-3;17;Iowa
cutting;1;-1;17;Iowa
dedicated;1;2;17;Iowa
disadvantage;1;-2;17;Iowa
encouraged;1;2;17;Iowa
faith;1;1;17;Iowa
grateful;1;3;17;Iowa
hard;1;-1;17;Iowa
harm;1;-2;17;Iowa
hope;1;2;17;Iowa
increase;1;1;17;Iowa
natural;1;1;17;Iowa
opportunities;1;2;17;Iowa
opportunity;1;2;17;Iowa
popular;1;3;17;Iowa
safety;1;1;17;Iowa
solution;1;1;17;Iowa
suicide;1;-2;17;Iowa
supporting;1;1;17;Iowa
top;1;2;17;Iowa
suicide;8;-2;17;Kansas
care;4;2;17;Kansas
support;4;2;17;Kansas
crisis;3;-3;17;Kansas
easy;2;1;17;Kansas
improvement;2;2;17;Kansas
landmark;2;2;17;Kansas
reach;2;1;17;Kansas
appreciated;1;2;17;Kansas
compassionate;1;2;17;Kansas
devastating;1;-2;17;Kansas
difficult;1;-1;17;Kansas
effective;1;2;17;Kansas
grateful;1;3;17;Kansas
hard;1;-1;17;Kansas
hope;1;2;17;Kansas
improve;1;2;17;Kansas
increase;1;1;17;Kansas
injured;1;-2;17;Kansas
lack;1;-2;17;Kansas
limits;1;-1;17;Kansas
lost;1;-3;17;Kansas
praying;1;1;17;Kansas
preventing;1;-1;17;Kansas
proud;1;2;17;Kansas
risk;1;-2;17;Kansas
safety;1;1;17;Kansas
suffering;1;-2;17;Kansas
threatening;1;-2;17;Kansas
victims;1;-3;17;Kansas
violence;1;-3;17;Kansas
worse;1;-3;17;Kansas
anti;2;-1;17;Kentucky
hurting;2;-2;17;Kentucky
protect;2;1;17;Kentucky
trust;2;1;17;Kentucky
benefits;1;2;17;Kentucky
biased;1;-2;17;Kentucky
blaming;1;-2;17;Kentucky
block;1;-1;17;Kentucky
damage;1;-3;17;Kentucky
dislike;1;-2;17;Kentucky
harm;1;-2;17;Kentucky
join;1;1;17;Kentucky
kill;1;-3;17;Kentucky
killing;1;-3;17;Kentucky
murder;1;-2;17;Kentucky
ruin;1;-2;17;Kentucky
safety;1;1;17;Kentucky
stop;1;-1;17;Kentucky
strong;1;2;17;Kentucky
top;1;2;17;Kentucky
unemployment;1;-2;17;Kentucky
disasters;3;-2;17;Louisiana
heroes;3;2;17;Louisiana
flu;2;-2;17;Louisiana
hope;2;2;17;Louisiana
natural;2;1;17;Louisiana
protect;2;1;17;Louisiana
safety;2;1;17;Louisiana
supporting;2;1;17;Louisiana
alert;1;-1;17;Louisiana
benefit;1;2;17;Louisiana
benefits;1;2;17;Louisiana
block;1;-1;17;Louisiana
blocked;1;-1;17;Louisiana
censor;1;-2;17;Louisiana
crisis;1;-3;17;Louisiana
desperately;1;-3;17;Louisiana
disaster;1;-2;17;Louisiana
ethical;1;2;17;Louisiana
fight;1;-1;17;Louisiana
healthy;1;2;17;Louisiana
hurting;1;-2;17;Louisiana
join;1;1;17;Louisiana
killed;1;-3;17;Louisiana
legal;1;1;17;Louisiana
prevent;1;-1;17;Louisiana
risk;1;-2;17;Louisiana
save;1;2;17;Louisiana
struggling;1;-2;17;Louisiana
support;1;2;17;Louisiana
supported;1;2;17;Louisiana
unemployment;1;-2;17;Louisiana
vigilant;1;3;17;Louisiana
care;5;2;17;Maine
challenge;3;-1;17;Maine
cuts;2;-1;17;Maine
improve;2;2;17;Maine
support;2;2;17;Maine
threatening;2;-2;17;Maine
ability;1;2;17;Maine
award;1;3;17;Maine
awarded;1;3;17;Maine
benefits;1;2;17;Maine
cancer;1;-1;17;Maine
cares;1;2;17;Maine
combat;1;-1;17;Maine
commit;1;1;17;Maine
commitment;1;2;17;Maine
committed;1;1;17;Maine
compassionate;1;2;17;Maine
crisis;1;-3;17;Maine
disaster;1;-2;17;Maine
dodging;1;-2;17;Maine
effective;1;2;17;Maine
ensure;1;1;17;Maine
harm;1;-2;17;Maine
helps;1;2;17;Maine
honored;1;2;17;Maine
importance;1;2;17;Maine
increase;1;1;17;Maine
justice;1;2;17;Maine
lack;1;-2;17;Maine
loving;1;2;17;Maine
perpetrators;1;-2;17;Maine
prevent;1;-1;17;Maine
progress;1;2;17;Maine
protect;1;1;17;Maine
ratified;1;2;17;Maine
refused;1;-2;17;Maine
risk;1;-2;17;Maine
safety;1;1;17;Maine
secure;1;2;17;Maine
secured;1;2;17;Maine
severe;1;-2;17;Maine
suicide;1;-2;17;Maine
supporting;1;1;17;Maine
survivor;1;2;17;Maine
swiftly;1;2;17;Maine
threaten;1;-2;17;Maine
violence;1;-3;17;Maine
care;10;2;17;Maryland
clean;4;2;17;Maryland
safety;4;1;17;Maryland
benefits;2;2;17;Maryland
ensure;2;1;17;Maryland
fight;2;-1;17;Maryland
gun;2;-1;17;Maryland
healthy;2;2;17;Maryland
join;2;1;17;Maryland
refused;2;-2;17;Maryland
risk;2;-2;17;Maryland
safe;2;1;17;Maryland
strong;2;2;17;Maryland
abandoned;1;-2;17;Maryland
adopt;1;1;17;Maryland
attack;1;-1;17;Maryland
bad;1;-3;17;Maryland
crisis;1;-3;17;Maryland
cut;1;-1;17;Maryland
cuts;1;-1;17;Maryland
dead;1;-3;17;Maryland
destroy;1;-3;17;Maryland
disasters;1;-2;17;Maryland
expand;1;1;17;Maryland
exploit;1;-2;17;Maryland
harmed;1;-2;17;Maryland
heroes;1;2;17;Maryland
injustice;1;-2;17;Maryland
justice;1;2;17;Maryland
kill;1;-3;17;Maryland
lack;1;-2;17;Maryland
lawsuit;1;-2;17;Maryland
missing;1;-2;17;Maryland
nice;1;3;17;Maryland
obsessed;1;2;17;Maryland
pay;1;-1;17;Maryland
polluters;1;-2;17;Maryland
poverty;1;-1;17;Maryland
protect;1;1;17;Maryland
reckless;1;-2;17;Maryland
refuse;1;-2;17;Maryland
robust;1;2;17;Maryland
unacceptable;1;-2;17;Maryland
vulnerable;1;-2;17;Maryland
weak;1;-2;17;Maryland
worry;1;-3;17;Maryland
worse;1;-3;17;Maryland
care;12;2;17;Massachusetts
crisis;5;-3;17;Massachusetts
stop;4;-1;17;Massachusetts
risk;3;-2;17;Massachusetts
safety;3;1;17;Massachusetts
dire;2;-3;17;Massachusetts
hard;2;-1;17;Massachusetts
lawsuit;2;-2;17;Massachusetts
racism;2;-3;17;Massachusetts
safe;2;1;17;Massachusetts
strike;2;-1;17;Massachusetts
agreed;1;1;17;Massachusetts
appalled;1;-2;17;Massachusetts
appreciated;1;2;17;Massachusetts
benefits;1;2;17;Massachusetts
blame;1;-2;17;Massachusetts
blamed;1;-2;17;Massachusetts
bold;1;2;17;Massachusetts
bother;1;-2;17;Massachusetts
catastrophic;1;-4;17;Massachusetts
chance;1;2;17;Massachusetts
combat;1;-1;17;Massachusetts
commit;1;1;17;Massachusetts
comprehensive;1;2;17;Massachusetts
criminal;1;-3;17;Massachusetts
cruelty;1;-3;17;Massachusetts
devastating;1;-2;17;Massachusetts
died;1;-3;17;Massachusetts
disastrous;1;-3;17;Massachusetts
dream;1;1;17;Massachusetts
drop;1;-1;17;Massachusetts
encourage;1;2;17;Massachusetts
extend;1;1;17;Massachusetts
failure;1;-2;17;Massachusetts
fight;1;-1;17;Massachusetts
focused;1;2;17;Massachusetts
forced;1;-1;17;Massachusetts
glad;1;3;17;Massachusetts
hell;1;-4;17;Massachusetts
ill;1;-2;17;Massachusetts
improved;1;2;17;Massachusetts
lack;1;-2;17;Massachusetts
legal;1;1;17;Massachusetts
losing;1;-3;17;Massachusetts
meaningful;1;2;17;Massachusetts
mistake;1;-2;17;Massachusetts
mistakes;1;-2;17;Massachusetts
opportunity;1;2;17;Massachusetts
pay;1;-1;17;Massachusetts
positive;1;2;17;Massachusetts
poverty;1;-1;17;Massachusetts
powerful;1;2;17;Massachusetts
prevent;1;-1;17;Massachusetts
prison;1;-2;17;Massachusetts
promise;1;1;17;Massachusetts
protect;1;1;17;Massachusetts
refused;1;-2;17;Massachusetts
rich;1;2;17;Massachusetts
saved;1;2;17;Massachusetts
slick;1;2;17;Massachusetts
smart;1;1;17;Massachusetts
steal;1;-2;17;Massachusetts
stopping;1;-1;17;Massachusetts
struggling;1;-2;17;Massachusetts
suffer;1;-2;17;Massachusetts
support;1;2;17;Massachusetts
supporting;1;1;17;Massachusetts
threat;1;-2;17;Massachusetts
threatens;1;-2;17;Massachusetts
top;1;2;17;Massachusetts
true;1;2;17;Massachusetts
trust;1;1;17;Massachusetts
undermined;1;-2;17;Massachusetts
undermining;1;-2;17;Massachusetts
urgent;1;-1;17;Massachusetts
wasted;1;-2;17;Massachusetts
wealth;1;3;17;Massachusetts
worried;1;-3;17;Massachusetts
worrying;1;-3;17;Massachusetts
worst;1;-3;17;Massachusetts
care;37;2;17;Michigan
ensure;7;1;17;Michigan
free;5;1;17;Michigan
protect;4;1;17;Michigan
safe;4;1;17;Michigan
lawsuit;3;-2;17;Michigan
clean;2;2;17;Michigan
effective;2;2;17;Michigan
extend;2;1;17;Michigan
healthy;2;2;17;Michigan
reckless;2;-2;17;Michigan
support;2;2;17;Michigan
alarmed;1;-2;17;Michigan
cancer;1;-1;17;Michigan
comprehensive;1;2;17;Michigan
drop;1;-1;17;Michigan
enjoy;1;2;17;Michigan
fight;1;-1;17;Michigan
flu;1;-2;17;Michigan
forced;1;-1;17;Michigan
grand;1;3;17;Michigan
hard;1;-1;17;Michigan
harmed;1;-2;17;Michigan
harmful;1;-2;17;Michigan
killed;1;-3;17;Michigan
powerful;1;2;17;Michigan
reach;1;1;17;Michigan
refused;1;-2;17;Michigan
refusing;1;-2;17;Michigan
risk;1;-2;17;Michigan
severe;1;-2;17;Michigan
strike;1;-1;17;Michigan
strong;1;2;17;Michigan
struck;1;-1;17;Michigan
successful;1;3;17;Michigan
threaten;1;-2;17;Michigan
threats;1;-2;17;Michigan
care;5;2;17;Minnesota
flu;3;-2;17;Minnesota
justice;3;2;17;Minnesota
easy;2;1;17;Minnesota
free;2;1;17;Minnesota
protect;2;1;17;Minnesota
afraid;1;-2;17;Minnesota
crisis;1;-3;17;Minnesota
died;1;-3;17;Minnesota
disaster;1;-2;17;Minnesota
exploit;1;-2;17;Minnesota
focused;1;2;17;Minnesota
lawsuit;1;-2;17;Minnesota
losing;1;-3;17;Minnesota
loved;1;3;17;Minnesota
matters;1;1;17;Minnesota
progress;1;2;17;Minnesota
safety;1;1;17;Minnesota
strong;1;2;17;Minnesota
supporting;1;1;17;Minnesota
win;1;4;17;Minnesota
perfect;2;3;17;Mississippi
safety;2;1;17;Mississippi
support;2;2;17;Mississippi
benefits;1;2;17;Mississippi
blocked;1;-1;17;Mississippi
brilliant;1;4;17;Mississippi
celebrating;1;3;17;Mississippi
challenge;1;-1;17;Mississippi
clean;1;2;17;Mississippi
crime;1;-3;17;Mississippi
criminals;1;-3;17;Mississippi
denies;1;-2;17;Mississippi
disappointed;1;-2;17;Mississippi
disputes;1;-2;17;Mississippi
encourage;1;2;17;Mississippi
ensure;1;1;17;Mississippi
freedom;1;2;17;Mississippi
grants;1;1;17;Mississippi
growth;1;2;17;Mississippi
hard;1;-1;17;Mississippi
honored;1;2;17;Mississippi
hurt;1;-2;17;Mississippi
innovative;1;2;17;Mississippi
justice;1;2;17;Mississippi
launched;1;1;17;Mississippi
leave;1;-1;17;Mississippi
risks;1;-2;17;Mississippi
shame;1;-2;17;Mississippi
solid;1;2;17;Mississippi
solved;1;1;17;Mississippi
stopping;1;-1;17;Mississippi
supported;1;2;17;Mississippi
unemployment;1;-2;17;Mississippi
violent;1;-3;17;Mississippi
care;6;2;17;Missouri
lawsuit;5;-2;17;Missouri
powerful;4;2;17;Missouri
significant;3;1;17;Missouri
blocked;2;-1;17;Missouri
crime;2;-3;17;Missouri
helping;2;2;17;Missouri
support;2;2;17;Missouri
unemployment;2;-2;17;Missouri
win;2;4;17;Missouri
benefits;1;2;17;Missouri
blind;1;-1;17;Missouri
block;1;-1;17;Missouri
brilliant;1;4;17;Missouri
broken;1;-1;17;Missouri
celebrated;1;3;17;Missouri
censor;1;-2;17;Missouri
clean;1;2;17;Missouri
cutting;1;-1;17;Missouri
debt;1;-2;17;Missouri
demanding;1;-1;17;Missouri
demands;1;-1;17;Missouri
excited;1;3;17;Missouri
exciting;1;3;17;Missouri
expand;1;1;17;Missouri
fair;1;2;17;Missouri
faith;1;1;17;Missouri
fight;1;-1;17;Missouri
insulting;1;-2;17;Missouri
joke;1;2;17;Missouri
justice;1;2;17;Missouri
legal;1;1;17;Missouri
lowest;1;-1;17;Missouri
missed;1;-2;17;Missouri
opportunities;1;2;17;Missouri
pretty;1;1;17;Missouri
proudly;1;2;17;Missouri
refuse;1;-2;17;Missouri
save;1;2;17;Missouri
saved;1;2;17;Missouri
share;1;1;17;Missouri
solutions;1;1;17;Missouri
strong;1;2;17;Missouri
supporting;1;1;17;Missouri
terrific;1;4;17;Missouri
united;1;1;17;Missouri
care;13;2;17;Montana
heroes;2;2;17;Montana
improvement;2;2;17;Montana
benefits;1;2;17;Montana
blocked;1;-1;17;Montana
celebrating;1;3;17;Montana
crisis;1;-3;17;Montana
ensure;1;1;17;Montana
ensuring;1;1;17;Montana
fight;1;-1;17;Montana
flu;1;-2;17;Montana
healthy;1;2;17;Montana
helping;1;2;17;Montana
honor;1;2;17;Montana
honored;1;2;17;Montana
importance;1;2;17;Montana
increase;1;1;17;Montana
join;1;1;17;Montana
loved;1;3;17;Montana
matter;1;1;17;Montana
nice;1;3;17;Montana
positive;1;2;17;Montana
promises;1;1;17;Montana
protect;1;1;17;Montana
safe;1;1;17;Montana
save;1;2;17;Montana
sick;1;-2;17;Montana
suicide;1;-2;17;Montana
support;1;2;17;Montana
threatening;1;-2;17;Montana
fight;1;-1;17;Nebraska
care;34;2;17;Nevada
clean;5;2;17;Nevada
ensure;5;1;17;Nevada
proud;5;2;17;Nevada
support;5;2;17;Nevada
free;4;1;17;Nevada
harmful;4;-2;17;Nevada
denied;3;-2;17;Nevada
justice;3;2;17;Nevada
strike;3;-1;17;Nevada
celebrate;2;3;17;Nevada
combat;2;-1;17;Nevada
dire;2;-3;17;Nevada
fight;2;-1;17;Nevada
helping;2;2;17;Nevada
hurt;2;-2;17;Nevada
join;2;1;17;Nevada
pleased;2;3;17;Nevada
protect;2;1;17;Nevada
protects;2;1;17;Nevada
safety;2;1;17;Nevada
stop;2;-1;17;Nevada
struck;2;-1;17;Nevada
afraid;1;-2;17;Nevada
agree;1;1;17;Nevada
anxiety;1;-2;17;Nevada
awarded;1;3;17;Nevada
blocked;1;-1;17;Nevada
comprehensive;1;2;17;Nevada
crisis;1;-3;17;Nevada
cut;1;-1;17;Nevada
danger;1;-2;17;Nevada
destruction;1;-3;17;Nevada
devastating;1;-2;17;Nevada
endorse;1;2;17;Nevada
enjoy;1;2;17;Nevada
ensuring;1;1;17;Nevada
expand;1;1;17;Nevada
failed;1;-2;17;Nevada
grant;1;1;17;Nevada
grants;1;1;17;Nevada
healthy;1;2;17;Nevada
heroes;1;2;17;Nevada
hurting;1;-2;17;Nevada
lawsuit;1;-2;17;Nevada
limited;1;-1;17;Nevada
losing;1;-3;17;Nevada
loss;1;-3;17;Nevada
loved;1;3;17;Nevada
recession;1;-2;17;Nevada
relieved;1;2;17;Nevada
risk;1;-2;17;Nevada
safely;1;1;17;Nevada
shares;1;1;17;Nevada
struggling;1;-2;17;Nevada
supported;1;2;17;Nevada
thrilled;1;5;17;Nevada
uncertain;1;-1;17;Nevada
urgent;1;-1;17;Nevada
vibrant;1;3;17;Nevada
wealth;1;3;17;Nevada
worried;1;-3;17;Nevada
worry;1;-3;17;Nevada
worse;1;-3;17;Nevada
care;30;2;17;New Hampshire
protect;6;1;17;New Hampshire
share;5;1;17;New Hampshire
freedom;4;2;17;New Hampshire
suicide;4;-2;17;New Hampshire
crisis;3;-3;17;New Hampshire
hard;3;-1;17;New Hampshire
lawsuit;3;-2;17;New Hampshire
safe;3;1;17;New Hampshire
abuse;2;-3;17;New Hampshire
clean;2;2;17;New Hampshire
expand;2;1;17;New Hampshire
glad;2;3;17;New Hampshire
grateful;2;3;17;New Hampshire
helping;2;2;17;New Hampshire
improve;2;2;17;New Hampshire
increase;2;1;17;New Hampshire
innovative;2;2;17;New Hampshire
risk;2;-2;17;New Hampshire
safety;2;1;17;New Hampshire
affected;1;-1;17;New Hampshire
agreement;1;1;17;New Hampshire
approval;1;2;17;New Hampshire
boost;1;1;17;New Hampshire
confidence;1;2;17;New Hampshire
congrats;1;2;17;New Hampshire
courage;1;2;17;New Hampshire
death;1;-2;17;New Hampshire
demands;1;-1;17;New Hampshire
effective;1;2;17;New Hampshire
engage;1;1;17;New Hampshire
ensure;1;1;17;New Hampshire
faith;1;1;17;New Hampshire
fear;1;-2;17;New Hampshire
forget;1;-1;17;New Hampshire
grant;1;1;17;New Hampshire
heroes;1;2;17;New Hampshire
heroic;1;3;17;New Hampshire
hope;1;2;17;New Hampshire
huge;1;1;17;New Hampshire
injured;1;-2;17;New Hampshire
justice;1;2;17;New Hampshire
landmark;1;2;17;New Hampshire
launched;1;1;17;New Hampshire
luck;1;3;17;New Hampshire
matter;1;1;17;New Hampshire
neglect;1;-2;17;New Hampshire
obstacle;1;-2;17;New Hampshire
opportunity;1;2;17;New Hampshire
promised;1;1;17;New Hampshire
proud;1;2;17;New Hampshire
reaching;1;1;17;New Hampshire
secured;1;2;17;New Hampshire
shares;1;1;17;New Hampshire
significant;1;1;17;New Hampshire
solutions;1;1;17;New Hampshire
spirit;1;1;17;New Hampshire
strengthen;1;2;17;New Hampshire
struck;1;-1;17;New Hampshire
support;1;2;17;New Hampshire
supporting;1;1;17;New Hampshire
true;1;2;17;New Hampshire
urgent;1;-1;17;New Hampshire
wrong;1;-2;17;New Hampshire
care;21;2;17;New Jersey
join;4;1;17;New Jersey
risk;4;-2;17;New Jersey
stop;4;-1;17;New Jersey
fight;3;-1;17;New Jersey
losing;3;-3;17;New Jersey
protect;3;1;17;New Jersey
drop;2;-1;17;New Jersey
hard;2;-1;17;New Jersey
share;2;1;17;New Jersey
agree;1;1;17;New Jersey
ass;1;-4;17;New Jersey
attack;1;-1;17;New Jersey
cancer;1;-1;17;New Jersey
dead;1;-3;17;New Jersey
deny;1;-2;17;New Jersey
devastating;1;-2;17;New Jersey
fear;1;-2;17;New Jersey
fire;1;-2;17;New Jersey
gain;1;2;17;New Jersey
hope;1;2;17;New Jersey
infected;1;-2;17;New Jersey
irresponsible;1;2;17;New Jersey
lost;1;-3;17;New Jersey
love;1;3;17;New Jersey
matter;1;1;17;New Jersey
matters;1;1;17;New Jersey
proud;1;2;17;New Jersey
reckless;1;-2;17;New Jersey
refused;1;-2;17;New Jersey
refusing;1;-2;17;New Jersey
safety;1;1;17;New Jersey
struck;1;-1;17;New Jersey
support;1;2;17;New Jersey
threat;1;-2;17;New Jersey
top;1;2;17;New Jersey
touts;1;-2;17;New Jersey
united;1;1;17;New Jersey
won;1;3;17;New Jersey
yeah;1;1;17;New Jersey
care;15;2;17;New Mexico
crisis;4;-3;17;New Mexico
leave;3;-1;17;New Mexico
protect;3;1;17;New Mexico
safe;3;1;17;New Mexico
devastating;2;-2;17;New Mexico
ensure;2;1;17;New Mexico
healthy;2;2;17;New Mexico
illegal;2;-3;17;New Mexico
intimidation;2;-2;17;New Mexico
misinformation;2;-2;17;New Mexico
save;2;2;17;New Mexico
sick;2;-2;17;New Mexico
solutions;2;1;17;New Mexico
stop;2;-1;17;New Mexico
support;2;2;17;New Mexico
threat;2;-2;17;New Mexico
threatens;2;-2;17;New Mexico
urgent;2;-1;17;New Mexico
adequate;1;1;17;New Mexico
affected;1;-1;17;New Mexico
agree;1;1;17;New Mexico
alarm;1;-2;17;New Mexico
anti;1;-1;17;New Mexico
avoid;1;-1;17;New Mexico
awful;1;-3;17;New Mexico
benefits;1;2;17;New Mexico
blocking;1;-1;17;New Mexico
catastrophic;1;-4;17;New Mexico
clean;1;2;17;New Mexico
committed;1;1;17;New Mexico
conspiracy;1;-3;17;New Mexico
criticized;1;-2;17;New Mexico
demands;1;-1;17;New Mexico
denying;1;-2;17;New Mexico
desperately;1;-3;17;New Mexico
died;1;-3;17;New Mexico
dire;1;-3;17;New Mexico
failed;1;-2;17;New Mexico
favored;1;2;17;New Mexico
free;1;1;17;New Mexico
helping;1;2;17;New Mexico
hiding;1;-1;17;New Mexico
honoring;1;2;17;New Mexico
hostile;1;-2;17;New Mexico
illnesses;1;-2;17;New Mexico
improve;1;2;17;New Mexico
innovation;1;1;17;New Mexico
join;1;1;17;New Mexico
justice;1;2;17;New Mexico
killed;1;-3;17;New Mexico
losing;1;-3;17;New Mexico
lost;1;-3;17;New Mexico
nonsense;1;-2;17;New Mexico
opportunity;1;2;17;New Mexico
pay;1;-1;17;New Mexico
rejected;1;-1;17;New Mexico
restoring;1;1;17;New Mexico
risk;1;-2;17;New Mexico
safety;1;1;17;New Mexico
severe;1;-2;17;New Mexico
solution;1;1;17;New Mexico
steal;1;-2;17;New Mexico
strengthen;1;2;17;New Mexico
strong;1;2;17;New Mexico
struggling;1;-2;17;New Mexico
success;1;2;17;New Mexico
thankful;1;2;17;New Mexico
threatening;1;-2;17;New Mexico
threats;1;-2;17;New Mexico
thwart;1;-2;17;New Mexico
vigilant;1;3;17;New Mexico
worth;1;2;17;New Mexico
care;66;2;17;New York
stop;30;-1;17;New York
justice;9;2;17;New York
forced;6;-1;17;New York
join;5;1;17;New York
strike;5;-1;17;New York
love;4;3;17;New York
