state,EST_ST,week,count,anxiety_percentage,depression_percentage,total_cases,total_deaths,total_cases_us,total_deaths_us,total_cases_state_all_weeks,total_deaths_state_all_weeks,percentage_cases_spatial,percentage_deaths_spatial,percentage_cases_state,percentage_deaths_state
Illinois,17,8,2580,12.716279069767442,10.437984496124033,826584,41063,13688447,718836,377991827,7389123,6.03855207241552,5.71242953886561,0.21867774405609,0.55572224200355
Illinois,17,9,2189,14.987665600730928,12.302421196893558,856946,42515,15271347,754416,377991827,7389123,5.61146308835756,5.63548493139064,0.226710192863509,0.575372747212355
Illinois,17,10,2004,16.37125748502994,13.43812375249501,890119,43425,17321941,779487,377991827,7389123,5.13867932006003,5.57097167752637,0.235486308543915,0.587688146482336
Illinois,17,11,2177,15.070280202113,12.370234267340376,928822,44268,19735326,808303,377991827,7389123,4.70639299295081,5.47665912411559,0.245725418819704,0.599096807564308
Illinois,17,12,1967,16.67920691408236,13.690899847483475,976387,44923,22513159,840740,377991827,7389123,4.33696133003813,5.34326902490663,0.258309024231892,0.607961188357536
Illinois,17,13,2685,12.218994413407822,10.02979515828678,2937296,106049,75392468,2322210,377991827,7389123,3.89600722448826,4.56672738468958,0.777079235631198,1.43520415074969
Illinois,17,14,2592,12.657407407407408,10.38966049382716,3313618,109855,82613109,2473036,377991827,7389123,4.01100750245339,4.44211083057424,0.876637472904937,1.48671229319095
Illinois,17,15,2324,14.117039586919104,11.587779690189327,3655670,113741,89958441,2613757,377991827,7389123,4.06373205155923,4.35162870917228,0.967129376583055,1.53930310809551
Illinois,17,16,2333,14.06258036862409,11.543077582511788,4035892,118408,98283032,2744562,377991827,7389123,4.10639753156984,4.31427674069669,1.06771938219712,1.60246351292298
Illinois,17,17,2168,15.132841328413283,12.42158671586716,4648408,124574,108710383,2877454,377991827,7389123,4.27595586706745,4.32931334436624,1.22976415572075,1.68591049303145
Illinois,17,18,1464,22.40983606557377,18.3948087431694,5753549,132908,123742353,3032206,377991827,7389123,4.64961984357934,4.38321143088563,1.52213582120653,1.79869789689521
Illinois,17,19,1821,18.0164744645799,14.788577704557936,7778239,148524,149140694,3242863,377991827,7389123,5.21536999150614,4.58002696999534,2.05777967786589,2.0100355617304
Illinois,17,20,1860,17.638709677419357,14.478494623655914,9646499,172996,180323778,3537929,377991827,7389123,5.34954353052652,4.88975329917587,2.55203904183886,2.34122506825235
Illinois,17,21,1718,19.09662398137369,15.675203725261932,11237500,203406,218484424,3967089,377991827,7389123,5.1433872466808,5.12733644241407,2.97294787805028,2.75277593836237
Illinois,17,22,1692,19.390070921985817,15.916075650118204,13549903,253576,297414902,4959558,377991827,7389123,4.5558924280129,5.11287497797183,3.58470793073523,3.43174690690627
Illinois,17,23,1902,17.249211356466876,14.158780231335436,14435839,271064,331246599,5536919,377991827,7389123,4.35803387674933,4.89557459663036,3.81908760159515,3.66841910738257
Illinois,17,24,1912,17.15899581589958,14.084728033472803,14990725,283770,353902473,6107034,377991827,7389123,4.23583505165278,4.6466091395594,3.96588601372061,3.8403745613654
Illinois,17,25,1949,16.83324781939456,13.817342226782966,15351166,292876,367750323,6540703,377991827,7389123,4.17434466808069,4.47774497634276,4.06124283740135,3.96360975449996
Illinois,17,26,1953,16.798771121351766,13.78904249871992,15662501,299738,379269903,6856950,377991827,7389123,4.1296451092245,4.3713021095385,4.14360837489748,4.05647598503909
Illinois,17,27,1972,16.636916835699797,13.656186612576064,15987570,304170,389709216,7073156,377991827,7389123,4.1024356991342,4.30034343933599,4.22960732428746,4.11645603950564
Illinois,17,28,1848,17.753246753246753,14.572510822510823,17039183,312106,413555826,7388536,377991827,7389123,4.12016514549114,4.22419272234716,4.50781783702429,4.2238571478645
Illinois,17,29,1941,16.902627511591962,13.874291602266872,17517899,317404,422815728,7515404,377991827,7389123,4.14315216769798,4.22337907582879,4.63446501979526,4.29555713174622
Illinois,17,30,1555,21.0983922829582,17.318327974276528,17845067,322932,429112805,7628850,377991827,7389123,4.15859577996047,4.2330364340628,4.72101927219712,4.3703697989599
Illinois,17,31,1653,19.8475499092559,16.29159104658197,18024637,327918,432772697,7733730,377991827,7389123,4.16492008967932,4.24010147755352,4.76852559036945,4.43784736023477
Illinois,17,32,1521,21.570019723865876,17.705456936226167,18095734,331613,434955807,7800559,377991827,7389123,4.16036151461245,4.25114405262495,4.78733472721356,4.48785329463321
Illinois,17,33,1529,21.45716154349248,17.612818835840418,18140690,333626,437380590,7853097,377991827,7389123,4.14757545596617,4.24833667532694,4.79922810606167,4.51509604049087
Illinois,17,34,1286,25.51166407465008,20.94090202177294,18428873,336561,451183101,7948347,377991827,7389123,4.08456632332956,4.23435212378121,4.87546864340006,4.554816586488
Illinois,17,35,1377,23.825708061002175,19.557007988380537,18865438,338489,470282286,8038989,377991827,7389123,4.01151362949699,4.21059165524421,4.99096452685999,4.58090899285341
Illinois,17,36,1387,23.653929343907713,19.41600576784427,19487018,342082,496698578,8212460,377991827,7389123,3.9233085946141,4.16540232768257,5.15540723582894,4.62953451986115
Illinois,17,37,1379,23.79115300942712,19.5286439448876,20204395,347326,525106961,8480704,377991827,7389123,3.84767228404729,4.09548546913086,5.34519361446405,4.70050369983014
Illinois,17,38,1263,25.97624703087886,21.322248614410135,20873536,354871,551080385,8831887,377991827,7389123,3.78774795259679,4.01806544852759,5.52221887062124,4.80261324652466
Illinois,17,39,1235,26.565182186234814,21.805668016194332,21381030,361684,570984508,9178044,377991827,7389123,3.74459021224443,3.94075251763883,5.65647944551986,4.89481634018002
Indiana,18,1,1165,21.12274678111588,17.935622317596568,226341,13830,13644993,786250,202194200,3786905,1.65878428812679,1.75898251192369,0.111942380147403,0.365205887129463
Indiana,18,2,727,33.84869325997249,28.7414030261348,146244,8977,7940175,474933,202194200,3786905,1.84182338550473,1.8901613490745,0.0723284841998435,0.237053741775936
Indiana,18,3,2394,10.279030910609858,8.728070175438596,168545,10418,8896630,534045,202194200,3786905,1.89448139351642,1.9507719386943,0.0833579796057454,0.275105924231001
Indiana,18,4,1784,13.79372197309417,11.71244394618834,191008,11782,9837494,582599,202194200,3786905,1.9416326962944,2.02231723707044,0.0944675960042375,0.31112478395946
Indiana,18,5,1913,12.863565081024568,10.92263460533194,210590,12776,10727153,623896,202194200,3786905,1.96314902938366,2.04777719363484,0.104152344627096,0.337373131884745
Indiana,18,6,1435,17.14843205574913,14.560975609756095,228298,13739,11646234,661268,202194200,3786905,1.96027316641586,2.07767501224919,0.112910261520855,0.362802869361656
Indiana,18,7,1388,17.729106628242075,15.054034582132564,244466,14491,12570310,693159,202194200,3786905,1.94478895110781,2.09057373560756,0.120906534410977,0.382660774431891
Indiana,18,8,2004,12.27944111776447,10.426646706586826,259588,15205,13688447,718836,202194200,3786905,1.89640212655241,2.11522516957971,0.128385482867461,0.401515221533152
Indiana,18,9,1659,14.833031946955998,12.594936708860761,274936,15680,15271347,754416,202194200,3786905,1.80033889610393,2.07842887743632,0.135976205054349,0.414058446145335
Indiana,18,10,1587,15.5059861373661,13.166351606805293,292902,16139,17321941,779487,202194200,3786905,1.69093059490273,2.07046429254112,0.144861722047418,0.426179162139003
Indiana,18,11,1680,14.647619047619049,12.4375,314974,16540,19735326,808303,202194200,3786905,1.5959908643009,2.04626235458733,0.155777960000831,0.436768284390551
Indiana,18,12,1489,16.526527871054398,14.0329079919409,344534,16911,22513159,840740,202194200,3786905,1.53036719546999,2.01144230083022,0.170397568278417,0.446565202982383
Indiana,18,13,2051,11.998049731838128,10.187713310580206,1174745,42157,75392468,2322210,202194200,3786905,1.55817289334526,1.81538276038773,0.580998366916558,1.11323098942276
Indiana,18,14,1941,12.678001030396702,10.765069551777437,1342635,44022,82613109,2473036,202194200,3786905,1.62520817368101,1.78007922246178,0.664032400533744,1.16247965026849
Indiana,18,15,1921,12.809994794377928,10.877147319104632,1497449,45878,89958441,2613757,202194200,3786905,1.66460087942164,1.75525115762483,0.74059938415642,1.21149065001631
Indiana,18,16,1814,13.565600882028663,11.518743109151048,1690738,48264,98283032,2744562,202194200,3786905,1.72027456377211,1.75853196247707,0.83619510351929,1.27449724775245
Indiana,18,17,1798,13.686318131256952,11.621245828698552,2001862,51981,108710383,2877454,202194200,3786905,1.84146347824016,1.80649282316937,0.99006895351103,1.37265128119137
Indiana,18,18,1139,21.604916593503074,18.34503950834065,2504217,57705,123742353,3032206,202194200,3786905,2.02373475151228,1.90306991015782,1.23852068951533,1.52380373946534
Indiana,18,19,1360,18.094117647058823,15.363970588235292,3452763,65513,149140694,3242863,202194200,3786905,2.31510455489767,2.02022102074617,1.70764690579651,1.72998794530098
Indiana,18,20,1342,18.336810730253355,15.570044709388972,4558808,76449,180323778,3537929,202194200,3786905,2.52812360663828,2.1608404238751,2.25466803696644,2.01877258605642
Indiana,18,21,1332,18.474474474474473,15.686936936936936,5694317,90879,218484424,3967089,202194200,3786905,2.6062805282632,2.29082332158416,2.81626129730724,2.39982254638022
Indiana,18,22,1280,19.225,16.32421875,7443479,118077,297414902,4959558,202194200,3786905,2.50272563679408,2.3807968371375,3.68135139385798,3.11803438427951
Indiana,18,23,1548,15.896640826873384,13.498062015503876,8033412,127287,331246599,5536919,202194200,3786905,2.42520588113268,2.29887776938763,3.97311693411582,3.36124090781258
Indiana,18,24,1481,16.61580013504389,14.108710330857528,8382551,153458,353902473,6107034,202194200,3786905,2.3686048105123,2.51280736278855,4.14579201579472,4.05233297376089
Indiana,18,25,1412,17.427762039660056,14.798158640226628,8584125,161637,367750323,6540703,202194200,3786905,2.33422636585964,2.4712481211882,4.24548528098234,4.26831409818836
Indiana,18,26,1513,16.264375413086583,13.810310641110377,8732983,165929,379269903,6856950,202194200,3786905,2.30257738115328,2.41986597539722,4.31910658169225,4.38165203510518
Indiana,18,27,1546,15.917205692108668,13.515523932729623,8876244,168521,389709216,7073156,202194200,3786905,2.2776582219703,2.38254323812454,4.38995975156557,4.45009843130472
Indiana,18,28,1376,17.88372093023256,15.18531976744186,9265726,172073,413555826,7388536,202194200,3786905,2.24050186636713,2.32891874655547,4.5825874332696,4.54389534461519
Indiana,18,29,1548,15.896640826873384,13.498062015503876,9460520,173759,422815728,7515404,202194200,3786905,2.23750427751354,2.3120380487862,4.67892748654511,4.58841719029128
Indiana,18,30,1232,19.974025974025977,16.960227272727273,9618871,175555,429112805,7628850,202194200,3786905,2.2415716538685,2.30119873899736,4.75724377850601,4.63584378271966
Indiana,18,31,1373,17.922796795338673,15.21849963583394,9721759,177245,432772697,7733730,202194200,3786905,2.24638917089541,2.29184365112307,4.80812951113336,4.68047125555038
Indiana,18,32,1218,20.203612479474547,17.155172413793103,9791002,178802,434955807,7800559,202194200,3786905,2.25103374697559,2.29216906121728,4.84237530057737,4.72158662548968
Indiana,18,33,1157,21.268798617113223,18.05963699222126,9840080,179938,437380590,7853097,202194200,3786905,2.24977519006959,2.29129985278419,4.86664800474,4.75158473740429
Indiana,18,34,1125,21.87377777777778,18.573333333333338,10023837,181786,451183101,7948347,202194200,3786905,2.2216782893205,2.28709189470465,4.95752944446478,4.80038448284285
Indiana,18,35,1207,20.387738193869097,17.311516155758078,10297740,183155,470282286,8038989,202194200,3786905,2.18969336216929,2.27833375565012,5.09299475454786,4.8365353765146
Indiana,18,36,1247,19.73376102646351,16.756214915797916,10831221,185909,496698578,8212460,202194200,3786905,2.18064264319275,2.26374314151911,5.35684060175811,4.9092596724766
Indiana,18,37,1180,20.854237288135593,17.70762711864407,11549386,190633,525106961,8480704,202194200,3786905,2.19943494521681,2.24784404690931,5.71202635881741,5.03400534209335
Indiana,18,38,1107,22.22944896115628,18.875338753387535,12220007,197965,551080385,8831887,202194200,3786905,2.21746361014101,2.24148021821384,6.04369808827355,5.22761991652814
Indiana,18,39,1031,23.868089233753636,20.266731328806983,12701297,205840,570984508,9178044,202194200,3786905,2.22445562393437,2.24274366084974,6.28173162237097,5.43557337720381
Iowa,19,1,1147,16.925893635571054,13.933740191804707,90736,1930,13644993,786250,104277879,1613388,0.664976522890118,0.245468998410175,0.087013660874326,0.119624045796795
Iowa,19,2,634,30.621451104100945,25.20820189274448,71431,1551,7940175,474933,104277879,1613388,0.899614932920244,0.326572379683029,0.0685006261011504,0.0961331062335904
Iowa,19,3,1980,9.805050505050506,8.071717171717172,86954,2073,8896630,534045,104277879,1613388,0.977381323040297,0.388169536275033,0.0833868130363488,0.128487381832516
Iowa,19,4,1583,12.264055590650663,10.09602021478206,102639,2697,9837494,582599,104277879,1613388,1.0433449819639,0.462925614359105,0.0984283541095039,0.167163757261118
Iowa,19,5,1638,11.852258852258853,9.757020757020758,116454,3225,10727153,623896,104277879,1613388,1.08560025199603,0.516913075256132,0.111676609763035,0.199889921085319
Iowa,19,6,1338,14.509715994020926,11.944693572496265,129978,3647,11646234,661268,104277879,1613388,1.11605176402947,0.551516178009521,0.12464580335394,0.226046059596328
Iowa,19,7,1309,14.831168831168831,12.209320091673034,142682,3925,12570310,693159,104277879,1613388,1.13507145010744,0.566248147971822,0.13682863649346,0.243276880700737
Iowa,19,8,1651,11.75893397940642,9.680193821926103,154642,4109,13688447,718836,104277879,1613388,1.12972640358691,0.571618561118252,0.148297991369771,0.254681452942504
Iowa,19,9,1608,12.073383084577117,9.93905472636816,169961,4245,15271347,754416,104277879,1613388,1.11294046294672,0.562686899535535,0.162988547168283,0.26311091938207
Iowa,19,10,1421,13.662209711470796,11.24700914848698,187586,4339,17321941,779487,104277879,1613388,1.08293868452733,0.556648154491351,0.179890501992278,0.268937168244712
Iowa,19,11,1491,13.020791415157612,10.718980549966464,209226,4504,19735326,808303,104277879,1613388,1.06015983723806,0.557216786279403,0.200642746099583,0.279164094439775
Iowa,19,12,1347,14.412769116555308,11.864884929472902,231508,4755,22513159,840740,104277879,1613388,1.02832303543008,0.565573185527036,0.222010652901753,0.294721418530446
Iowa,19,13,1678,11.569725864123956,9.524433849821216,767252,13852,75392468,2322210,104277879,1613388,1.01767725656627,0.596500747133119,0.735776376886223,0.858565949418243
Iowa,19,14,1651,11.75893397940642,9.680193821926103,925857,15415,82613109,2473036,104277879,1613388,1.12071438928657,0.623322911595302,0.887874790778972,0.955442832102383
Iowa,19,15,1421,13.662209711470796,11.24700914848698,1068027,16743,89958441,2613757,104277879,1613388,1.18724489678517,0.640572172547027,1.0242124314784,1.03775409262992
Iowa,19,16,1407,13.79815209665956,11.358919687277895,1232898,18391,98283032,2744562,104277879,1613388,1.2544362693247,0.67008870632181,1.18231978999113,1.13989939183879
Iowa,19,17,1398,13.886981402002862,11.432045779685264,1428909,20495,108710383,2877454,104277879,1613388,1.31441814532104,0.712261603486971,1.37028966613331,1.27030819616856
Iowa,19,18,993,19.550855991943607,16.094662638469284,1789793,23096,123742353,3032206,104277879,1613388,1.44638675167265,0.761689674118447,1.71636881874055,1.43152174182528
Iowa,19,19,1209,16.057899090157154,13.2191894127378,2514093,26910,149140694,3242863,104277879,1613388,1.68571898961393,0.829822289748287,2.41095525159272,1.66791869035843
Iowa,19,20,1206,16.097844112769486,13.25207296849088,3039714,32578,180323778,3537929,104277879,1613388,1.68569782294601,0.920821192285091,2.91501325990721,2.01922910050155
Iowa,19,21,1062,18.28060263653484,15.048964218455744,3370581,43316,218484424,3967089,104277879,1613388,1.54270997368673,1.09188374649523,3.23230682511293,2.68478506100207
Iowa,19,22,992,19.570564516129032,16.110887096774192,3892236,54583,297414902,4959558,104277879,1613388,1.30868896407887,1.10056178393316,3.73256153397596,3.38312916669766
Iowa,19,23,1133,17.135039717563988,14.105913503971756,4095228,59337,331246599,5536919,104277879,1613388,1.23630793866656,1.07166097246501,3.92722602269269,3.67778860385722
Iowa,19,24,1232,15.758116883116884,12.972402597402596,4240667,66848,353902473,6107034,104277879,1613388,1.19825865133189,1.09460664538629,4.0666985564599,4.14333068053066
Iowa,19,25,1166,16.650085763293312,13.706689536878216,4341411,70137,367750323,6540703,104277879,1613388,1.180532205814,1.07231592689654,4.16330965074577,4.34718740935225
Iowa,19,26,1129,17.195748449955712,14.155890168290522,4430372,72608,379269903,6856950,104277879,1613388,1.16813170909583,1.05889644812927,4.2486211289357,4.50034337679467
Iowa,19,27,1164,16.6786941580756,13.730240549828178,4513688,74009,389709216,7073156,104277879,1613388,1.15821946586965,1.04633631719702,4.32851918670114,4.58717927739639
Iowa,19,28,833,23.306122448979593,19.18607442977191,4691885,76643,413555826,7388536,104277879,1613388,1.13452276694562,1.03732322614385,4.49940586152505,4.75043820829212
Iowa,19,29,1096,17.713503649635037,14.582116788321168,4759964,77521,422815728,7515404,104277879,1613388,1.12577742141134,1.03149478058665,4.56469199953712,4.80485785192403
Iowa,19,30,886,21.91196388261851,18.03837471783296,4806630,78200,429112805,7628850,104277879,1613388,1.12013203614374,1.02505620113123,4.60944358103026,4.84694320275098
Iowa,19,31,1032,18.81201550387597,15.486434108527131,4830350,78773,432772697,7733730,104277879,1613388,1.11614018940756,1.01856413399485,4.63219049555083,4.88245852826475
Iowa,19,32,1012,19.18379446640316,15.792490118577074,4845549,79350,434955807,7800559,104277879,1613388,1.11403248836266,1.01723479048104,4.64676597421012,4.91822177926202
Iowa,19,33,970,20.01443298969072,16.476288659793813,4859006,79758,437380590,7853097,104277879,1613388,1.11093315777913,1.01562479108561,4.65967091639829,4.94351017858073
Iowa,19,34,924,21.01082251082251,17.296536796536795,4915965,80288,451183101,7948347,104277879,1613388,1.08957205824072,1.01012197882151,4.71429323950864,4.97636030514668
Iowa,19,35,1080,17.975925925925925,14.798148148148147,5014238,80611,470282286,8038989,104277879,1613388,1.06621876886938,1.00275047023948,4.80853470370259,4.99638028794066
Iowa,19,36,995,19.511557788944724,16.062311557788945,5170354,81190,496698578,8212460,104277879,1613388,1.04094399078388,0.988619731481188,4.95824622593254,5.0322675016797
