"","state","week","total_cases","total_deaths","total_cases_us","total_deaths_us","total_cases_state_all_weeks","total_deaths_state_all_weeks","percentage_cases_spatial","percentage_deaths_spatial","percentage_cases_bar","percentage_deaths_bar"
"1638","Puerto Rico",37,2704198,38230,525106961,8480704,46458517,666233,0.514980413676139,0.450788047784712,5.82067223540519,5.73823272038461
"1639","Puerto Rico",38,2767951,40200,551080385,8831887,46458517,666233,0.50227717685869,0.455168867083558,5.95789788124317,6.0339250682569
"1640","Puerto Rico",39,2800889,41232,570984508,9178044,46458517,666233,0.490536776524942,0.449246048504453,6.02879553817872,6.1888258312032
"1641","Rhode Island",1,107338,3412,13644993,786250,39266262,805493,0.786647527045269,0.4339586645469,0.273359353635444,0.423591514761767
"1642","Rhode Island",2,66636,2501,7940175,474933,39266262,805493,0.839225835702614,0.526600594189075,0.169702937346061,0.310493076910662
"1643","Rhode Island",3,75089,2973,8896630,534045,39266262,805493,0.844016217376692,0.556694660562312,0.191230323884662,0.369090730769851
"1644","Rhode Island",4,83599,3582,9837494,582599,39266262,805493,0.849799755913447,0.614831127413538,0.212902873209576,0.444696601956814
"1645","Rhode Island",5,88979,4251,10727153,623896,39266262,805493,0.829474512016376,0.681363560593432,0.226604202865045,0.527751327447911
"1646","Rhode Island",6,92981,4679,11646234,661268,39266262,805493,0.798378256868272,0.707579982699904,0.236796158493518,0.580886488150735
"1647","Rhode Island",7,95960,5038,12570310,693159,39266262,805493,0.763386105831917,0.726817368020901,0.244382824115013,0.625455466403805
"1648","Rhode Island",8,98272,5376,13688447,718836,39266262,805493,0.717919278936464,0.747875732434102,0.250270830465095,0.667417345650428
"1649","Rhode Island",9,100200,5597,15271347,754416,39266262,805493,0.656130726385826,0.741898369069585,0.255180898044229,0.694853959003989
"1650","Rhode Island",10,102059,5768,17321941,779487,39266262,805493,0.589189167657366,0.739973854599243,0.259915242250459,0.716083193770771
"1651","Rhode Island",11,104254,5871,19735326,808303,39266262,805493,0.528260845551779,0.72633653469058,0.265505282881268,0.728870393659535
"1652","Rhode Island",12,106980,5949,22513159,840740,39266262,805493,0.475188755163147,0.707590931798178,0.272447629468779,0.73855390425491
"1653","Rhode Island",13,277447,13490,75392468,2322210,39266262,805493,0.368003604816333,0.580912148341451,0.706578589018736,1.67475074271285
"1654","Rhode Island",14,293088,13802,82613109,2473036,39266262,805493,0.354771783252946,0.558099437290844,0.746411766926019,1.71348478509435
"1655","Rhode Island",15,311137,14265,89958441,2613757,39266262,805493,0.345867487854753,0.545766113682336,0.792377435876122,1.77096511080792
"1656","Rhode Island",16,332902,14604,98283032,2744562,39266262,805493,0.338717674074198,0.532106762390502,0.847806699807585,1.81305113762627
"1657","Rhode Island",17,374766,15132,108710383,2877454,39266262,805493,0.344737999865201,0.525881560574035,0.954422399565306,1.87860105550265
"1658","Rhode Island",18,449562,15753,123742353,3032206,39266262,805493,0.363304874281807,0.51952275010339,1.14490653579401,1.95569669755044
"1659","Rhode Island",19,581016,16566,149140694,3242863,39266262,805493,0.389575765283753,0.510844892306582,1.47968248161743,2.05662867337146
"1660","Rhode Island",20,753081,17939,180323778,3537929,39266262,805493,0.417627119591516,0.507048049861939,1.91788309261523,2.2270832893644
"1661","Rhode Island",21,966474,20371,218484424,3967089,39266262,805493,0.442353730442588,0.513499949207089,2.46133436383631,2.52901018382531
"1662","Rhode Island",22,1310539,25468,297414902,4959558,39266262,805493,0.440643354178669,0.513513502614548,3.33757004932122,3.16179035696151
"1663","Rhode Island",23,1456050,27533,331246599,5536919,39266262,805493,0.439566777257689,0.497262105513915,3.70814517562176,3.41815509259547
"1664","Rhode Island",24,1550730,29264,353902473,6107034,39266262,805493,0.438180040635093,0.479185149452255,3.94926820383361,3.63305453926974
"1665","Rhode Island",25,1616333,31795,367750323,6540703,39266262,805493,0.439519124501218,0.486109826420799,4.1163403840172,3.94727204333247
"1666","Rhode Island",26,1680341,33200,379269903,6856950,39266262,805493,0.443046228216005,0.484180284237161,4.27935055289959,4.12169938162095
"1667","Rhode Island",27,1746133,33827,389709216,7073156,39266262,805493,0.448060484153395,0.478244789171906,4.446904062322,4.19953990909915
"1668","Rhode Island",28,1887369,34495,413555826,7388536,39266262,805493,0.456375870279724,0.4668719215823,4.80659197964909,4.28247048701851
"1669","Rhode Island",29,1934914,34827,422815728,7515404,39266262,805493,0.457625833635025,0.46340822130121,4.92767557044264,4.32368748083472
"1670","Rhode Island",30,1959922,35121,429112805,7628850,39266262,805493,0.456738176340368,0.460370829155115,4.99136383290062,4.36018686692498
"1671","Rhode Island",31,1973968,35255,432772697,7733730,39266262,805493,0.456121195649272,0.455860238203299,5.0271349995067,4.37682264153754
"1672","Rhode Island",32,1979828,35398,434955807,7800559,39266262,805493,0.455179116622301,0.4537879913478,5.04205875262585,4.39457574429573
"1673","Rhode Island",33,1983483,35473,437380590,7853097,39266262,805493,0.453491317481647,0.451707141781134,5.05136699795871,4.4038868121759
"1674","Rhode Island",34,2000378,35610,451183101,7948347,39266262,805493,0.443362793412779,0.448017682167122,5.09439375716487,4.42089502950367
"1675","Rhode Island",35,2035715,35669,470282286,8038989,39266262,805493,0.43287086513822,0.443700072235451,5.18438704453202,4.42821973623607
"1676","Rhode Island",36,2088077,35858,496698578,8212460,39266262,805493,0.420391177363105,0.436629219503048,5.31773816412675,4.45168362729409
"1677","Rhode Island",37,2140868,36164,525106961,8480704,39266262,805493,0.407701317827322,0.426426862675551,5.45218182469215,4.48967278424518
"1678","Rhode Island",38,2203864,36625,551080385,8831887,39266262,805493,0.399916974000082,0.414690541217296,5.6126147174386,4.54690481481527
"1679","Rhode Island",39,2255930,36992,570984508,9178044,39266262,805493,0.395094782501525,0.403048841343537,5.74521200923072,4.59246697364223
"1680","South Carolina",1,77025,2869,13644993,786250,162241676,2688985,0.564492777680428,0.36489666136725,0.0474754710990535,0.106694533439197
"1681","South Carolina",2,45412,1998,7940175,474933,162241676,2688985,0.571926941156839,0.420690918508505,0.0279903420129856,0.0743031292476529
"1682","South Carolina",3,52071,2306,8896630,534045,162241676,2688985,0.585289036410416,0.431798818451629,0.0320947128282871,0.0857572652878316
"1683","South Carolina",4,59602,2581,9837494,582599,162241676,2688985,0.605865680832944,0.443014835246885,0.0367365534364919,0.0959841724665627
"1684","South Carolina",5,69737,2935,10727153,623896,162241676,2688985,0.650097933720159,0.470430969264108,0.0429834070501096,0.109148991162093
"1685","South Carolina",6,84688,3279,11646234,661268,162241676,2688985,0.727170688825246,0.49586551897264,0.0521986718135234,0.121941922323851
"1686","South Carolina",7,109738,3589,12570310,693159,162241676,2688985,0.872993585679271,0.517774421164552,0.0676386010706645,0.133470435870784
"1687","South Carolina",8,144972,3889,13688447,718836,162241676,2688985,1.0590828893884,0.541013527424893,0.089355585799052,0.144627061883945
"1688","South Carolina",9,195659,4273,15271347,754416,162241676,2688985,1.2812163851689,0.566398379673814,0.120597250240438,0.158907543180791
"1689","South Carolina",10,263198,4883,17321941,779487,162241676,2688985,1.51944865763023,0.62643764424551,0.162225888248344,0.181592682740885
"1690","South Carolina",11,333014,5711,19735326,808303,162241676,2688985,1.68740055269419,0.706541977451525,0.205257988089324,0.21238497053721
"1691","South Carolina",12,412523,6841,22513159,840740,162241676,2688985,1.83236390770393,0.813687941575279,0.254264508460822,0.25440826185345
"1692","South Carolina",13,1476638,33240,75392468,2322210,162241676,2688985,1.95860148788338,1.431395093467,0.910147156024202,1.23615416225825
"1693","South Carolina",14,1642653,38156,82613109,2473036,162241676,2688985,1.98836845614901,1.54288089619399,1.01247289876369,1.41897407386058
"1694","South Carolina",15,1825657,42133,89958441,2613757,162241676,2688985,2.02944490778803,1.61197081442537,1.12527005699818,1.56687374604172
"1695","South Carolina",16,1989270,45217,98283032,2744562,162241676,2688985,2.02402180673466,1.6475124263908,1.22611529234942,1.68156386145702
"1696","South Carolina",17,2154385,48117,108710383,2877454,162241676,2688985,1.98176562398828,1.67220744449781,1.32788630709165,1.78941124625091
"1697","South Carolina",18,2339382,51520,123742353,3032206,162241676,2688985,1.8905265200509,1.69909300357561,1.44191187965785,1.91596457399353
"1698","South Carolina",19,2578257,54241,149140694,3242863,162241676,2688985,1.72874145268494,1.67262693490289,1.58914593559795,2.0171551719329
"1699","South Carolina",20,2868266,57532,180323778,3537929,162241676,2688985,1.59061995695321,1.62614908326312,1.76789717088475,2.13954335929728
"1700","South Carolina",21,3349101,62150,218484424,3967089,162241676,2688985,1.53287860923212,1.56663992161507,2.06426676706668,2.31128102239321
"1701","South Carolina",22,4711738,76668,297414902,4959558,162241676,2688985,1.584230638181,1.54586356284169,2.90414776040652,2.85118734392345
"1702","South Carolina",23,5513841,87118,331246599,5536919,162241676,2688985,1.66457286403716,1.57340210322744,3.39853552794906,3.23980981671523
"1703","South Carolina",24,6121749,100495,353902473,6107034,162241676,2688985,1.72978418266097,1.6455614951546,3.77322840279337,3.73728377064208
"1704","South Carolina",25,6587033,108678,367750323,6540703,162241676,2688985,1.79116987478486,1.66156451378392,4.06001291554705,4.04159933952774
"1705","South Carolina",26,6858106,114034,379269903,6856950,162241676,2688985,1.80823892055574,1.66304260640664,4.22709267377144,4.24078230261604
"1706","South Carolina",27,7062716,117456,389709216,7073156,162241676,2688985,1.81230407443072,1.66058828619078,4.35320700212688,4.36804221667283
"1707","South Carolina",28,7417969,121718,413555826,7388536,162241676,2688985,1.79370438853399,1.6473899565489,4.57217231902856,4.52654068356648
"1708","South Carolina",29,7555851,123972,422815728,7515404,162241676,2688985,1.78703167825394,1.64957199905687,4.65715788093806,4.61036413367869
"1709","South Carolina",30,7655522,125506,429112805,7628850,162241676,2688985,1.78403485302658,1.64514966213781,4.71859154117713,4.66741168135932
"1710","South Carolina",31,7712468,126559,432772697,7733730,162241676,2688985,1.78210595387906,1.63645485425532,4.75369103065725,4.70657143866552
"1711","South Carolina",32,7736971,127187,434955807,7800559,162241676,2688985,1.77879473626616,1.63048571262649,4.76879380856495,4.7299259757864
"1712","South Carolina",33,7757298,127673,437380590,7853097,162241676,2688985,1.77358076178003,1.62576624228632,4.78132264856534,4.74799970992772
"1713","South Carolina",34,7956146,128570,451183101,7948347,162241676,2688985,1.76339627578383,1.61756903668146,4.90388548500941,4.78135802170708
"1714","South Carolina",35,8388235,129943,470282286,8038989,162241676,2688985,1.78365956994604,1.61640972515325,5.17020978013072,4.83241818009398
"1715","South Carolina",36,9073075,134287,496698578,8212460,162241676,2688985,1.82667625837254,1.6351616933294,5.59232080418104,4.99396612476455
"1716","South Carolina",37,9997236,142486,525106961,8480704,162241676,2688985,1.90384754773799,1.68011995230585,6.16194078271233,5.29887671370424
"1717","South Carolina",38,10792318,153729,551080385,8831887,162241676,2688985,1.95839269437979,1.74061330268379,6.65200105551178,5.71698986792414
"1718","South Carolina",39,11272156,165446,570984508,9178044,162241676,2688985,1.9741614425728,1.80262809810021,6.94775613634563,6.15273049124484
"1719","South Dakota",1,30870,200,13644993,786250,34256369,523223,0.226236832807463,0.0254372019077901,0.0901146294868554,0.0382246193305722
"1720","South Dakota",2,20236,203,7940175,474933,34256369,523223,0.254855843857346,0.042742871099713,0.0590722268317462,0.0387979886205308
"1721","South Dakota",3,23737,265,8896630,534045,34256369,523223,0.266808892805478,0.0496212865956989,0.0692922241700514,0.0506476206130082
"1722","South Dakota",4,26803,297,9837494,582599,34256369,523223,0.27245759946588,0.0509784603131828,0.0782423846496983,0.0567635597058998
"1723","South Dakota",5,29712,361,10727153,623896,34256369,523223,0.276979362557801,0.0578622078038647,0.0867342361941512,0.0689954378916829
"1724","South Dakota",6,32323,392,11646234,661268,34256369,523223,0.277540361974523,0.0592800498436337,0.0943561765112934,0.0749202538879216
"1725","South Dakota",7,35032,449,12570310,693159,34256369,523223,0.278688433300372,0.064775902787095,0.102264195017283,0.0858142703971347
"1726","South Dakota",8,37468,485,13688447,718836,34256369,523223,0.273719874869662,0.0674701879149069,0.109375281425769,0.0926947018766377
"1727","South Dakota",9,39801,539,15271347,754416,34256369,523223,0.260625339729364,0.0714459926618736,0.116185693819447,0.103015349095892
"1728","South Dakota",10,42230,583,17321941,779487,34256369,523223,0.243794849549482,0.0747927803799165,0.123276346071587,0.111424765348618
"1729","South Dakota",11,44786,644,19735326,808303,34256369,523223,0.226933165431369,0.079673092887197,0.130737732303152,0.123083274244443
"1730","South Dakota",12,47213,701,22513159,840740,34256369,523223,0.209712906127479,0.0833789280871613,0.137822546224908,0.133977290753656
"1731","South Dakota",13,153871,2104,75392468,2322210,34256369,523223,0.204093331975815,0.0906033476731217,0.449174867307157,0.40212299535762
"1732","South Dakota",14,201035,2278,82613109,2473036,34256369,523223,0.243345157243749,0.092113499358683,0.586854374437641,0.435378414175218
"1733","South Dakota",15,252947,2671,89958441,2613757,34256369,523223,0.281182062726054,0.102190065870699,0.738394077901251,0.510489791159792
"1734","South Dakota",16,331923,3355,98283032,2744562,34256369,523223,0.337721571308463,0.122241727459609,0.968938068129754,0.641217989270349
"1735","South Dakota",17,452553,4345,108710383,2877454,34256369,523223,0.416292342563083,0.151001545115925,1.32107696527907,0.830429854956682
"1736","South Dakota",18,638851,5996,123742353,3032206,34256369,523223,0.516275134997635,0.197743820835392,1.86491160227752,1.14597408753056
"1737","South Dakota",19,873474,8790,149140694,3242863,34256369,523223,0.585671138153615,0.271056779148549,2.54981489719474,1.67997201957865
"1738","South Dakota",20,1058683,12768,180323778,3537929,34256369,523223,0.587101164218066,0.360889096417707,3.09047056329876,2.44025969806373
"1739","South Dakota",21,1194630,16579,218484424,3967089,34256369,523223,0.546780396574174,0.417913487698411,3.4873223136988,3.16862981940779
"1740","South Dakota",22,1349982,20747,297414902,4959558,34256369,523223,0.453905298934887,0.418323568350244,3.94082046465578,3.96523088625691
"1741","South Dakota",23,1395843,22436,331246599,5536919,34256369,523223,0.421390892529586,0.405207300305459,4.07469629954068,4.28803779650359
"1742","South Dakota",24,1423848,23600,353902473,6107034,34256369,523223,0.402327790458814,0.386439636655044,4.15644752075154,4.51050508100752
"1743","South Dakota",25,1450992,24269,367750323,6540703,34256369,523223,0.39455900083601,0.371045742330756,4.23568534073182,4.63836643266829
"1744","South Dakota",26,1479680,24734,379269903,6856950,34256369,523223,0.390139050922794,0.360714311756685,4.31943035176904,4.72723867261187
"1745","South Dakota",27,1510837,25022,389709216,7073156,34256369,523223,0.387683159127548,0.353760047141615,4.41038278166609,4.78228212444789
"1746","South Dakota",28,1577579,25404,413555826,7388536,34256369,523223,0.381466999330823,0.34382995494642,4.60521370493178,4.85529114736929
"1747","South Dakota",29,1597868,25642,422815728,7515404,34256369,523223,0.377911202016591,0.341192569288358,4.66444064751871,4.90077844437267
"1748","South Dakota",30,1608893,25939,429112805,7628850,34256369,523223,0.374934744722894,0.340011928403364,4.69662444376402,4.95754200407857
"1749","South Dakota",31,1614569,26193,432772697,7733730,34256369,523223,0.37307552236827,0.338685213991179,4.71319362539562,5.00608727062839
"1750","South Dakota",32,1616789,26340,434955807,7800559,34256369,523223,0.371713395701371,0.337668108144557,4.71967417212256,5.03418236583636
"1751","South Dakota",33,1618880,26436,437380590,7853097,34256369,523223,0.370130736711476,0.336631522570013,4.7257781465397,5.05253018311504
"1752","South Dakota",34,1625932,26545,451183101,7948347,34256369,523223,0.360370766634719,0.333968811376755,4.74636409947593,5.0733626006502
"1753","South Dakota",35,1639368,26661,470282286,8038989,34256369,523223,0.348592334604753,0.3316461808817,4.78558600299991,5.09553287986193
"1754","South Dakota",36,1682379,26770,496698578,8212460,34256369,523223,0.338712264241675,0.325968102127742,4.9111422170867,5.11636529739709
"1755","South Dakota",37,1755248,26998,525106961,8480704,34256369,523223,0.334264850851977,0.318346212767242,5.12385886548571,5.15994136343395
"1756","South Dakota",38,1835341,27430,551080385,8831887,34256369,523223,0.333044152896133,0.310579154828408,5.35766356323404,5.24250654118798
"1757","South Dakota",39,1904163,28052,570984508,9178044,34256369,523223,0.333487681946005,0.305642465867455,5.55856635009974,5.36138510730606
"1758","Tennessee",1,139480,2542,13644993,786250,236521555,3234175,1.02220646064091,0.323306836248013,0.0589713694381893,0.0785980968871505
"1759","Tennessee",2,89319,1473,7940175,474933,236521555,3234175,1.12489964012128,0.310149010492006,0.0377635771927848,0.0455448452851191
"1760","Tennessee",3,104168,1754,8896630,534045,236521555,3234175,1.17087031831154,0.328436742222097,0.044041651933161,0.0542333052478607
"1761","Tennessee",4,119708,1958,9837494,582599,236521555,3234175,1.21685461764958,0.336080219842465,0.0506118776362687,0.0605409416620931
"1762","Tennessee",5,137210,2167,10727153,623896,236521555,3234175,1.27909054713772,0.347333529947299,0.0580116260439773,0.0670031770080469
"1763","Tennessee",6,159425,2480,11646234,661268,236521555,3234175,1.36889744787886,0.375037050031152,0.0674040046794044,0.0766810701338054
"1764","Tennessee",7,180342,2798,12570310,693159,236521555,3234175,1.43466628905731,0.403659189305773,0.0762475961228988,0.0865135621912853
"1765","Tennessee",8,206422,3107,13688447,718836,236521555,3234175,1.50800160164261,0.43222654402395,0.0872740752951671,0.0960677761716667
"1766","Tennessee",9,240458,3463,15271347,754416,236521555,3234175,1.57456968268745,0.459030561387882,0.101664307086092,0.107075220110229
"1767","Tennessee",10,297807,3810,17321941,779487,236521555,3234175,1.71924728296904,0.488783007285561,0.125911145815019,0.117804385971693
"1768","Tennessee",11,364869,4367,19735326,808303,236521555,3234175,1.84881161831327,0.540267696643462,0.154264587005611,0.135026706965455
"1769","Tennessee",12,450567,4954,22513159,840740,236521555,3234175,2.00134952185075,0.589242809905559,0.190497225506572,0.153176621549545
"1770","Tennessee",13,1863533,20804,75392468,2322210,236521555,3234175,2.47177609307073,0.895870743817312,0.787891403808841,0.643255235106325
"1771","Tennessee",14,2123740,24807,82613109,2473036,236521555,3234175,2.57070581861288,1.00309902484234,0.897905478424577,0.767027139842464
"1772","Tennessee",15,2376909,29198,89958441,2613757,236521555,3234175,2.64223009378297,1.11708930860826,1.00494392572381,0.902795921680181
"1773","Tennessee",16,2635268,33844,98283032,2744562,236521555,3234175,2.68130515143245,1.23312936636155,1.11417667620188,1.04644924903569
"1774","Tennessee",17,2995634,38339,108710383,2877454,236521555,3234175,2.75560982983567,1.33239315033359,1.2665374198136,1.18543368865321
"1775","Tennessee",18,3430915,44277,123742353,3032206,236521555,3234175,2.77262789725681,1.46022400852712,1.45057180940655,1.36903537996552
"1776","Tennessee",19,4074114,51702,149140694,3242863,236521555,3234175,2.73172525266645,1.59433192213177,1.72251277478706,1.59861479357178
"1777","Tennessee",20,4808619,60353,180323778,3537929,236521555,3234175,2.6666583039315,1.70588499656155,2.03305740992613,1.86610186523611
"1778","Tennessee",21,6003181,72680,218484424,3967089,236521555,3234175,2.74764712746754,1.832073845583,2.5381115898718,2.24725007150201
"1779","Tennessee",22,8419464,102768,297414902,4959558,236521555,3234175,2.83088168863845,2.07212013651217,3.5597026241435,3.17756460302859
"1780","Tennessee",23,9091863,117891,331246599,5536919,236521555,3234175,2.74474153921804,2.12918050634297,3.84398918737026,3.64516453191308
"1781","Tennessee",24,9531277,136729,353902473,6107034,236521555,3234175,2.69319310464383,2.2388773339071,4.02977098641179,4.22763146706656
"1782","Tennessee",25,9809782,144686,367750323,6540703,236521555,3234175,2.66751145722311,2.21208637664789,4.14752135381488,4.47366020700797
"1783","Tennessee",26,10028422,149225,379269903,6856950,236521555,3234175,2.64413862546852,2.17625912395453,4.23996113166092,4.61400511722464
"1784","Tennessee",27,10247293,151483,389709216,7073156,236521555,3234175,2.62947155963589,2.14166066745877,4.33249857502417,4.68382199479002
"1785","Tennessee",28,10677602,155957,413555826,7388536,236521555,3234175,2.58190099829473,2.11079705099901,4.51443083062768,4.82215711889431
"1786","Tennessee",29,10858049,157624,422815728,7515404,236521555,3234175,2.56803337268475,2.09734566498355,4.59072282016749,4.87370040273022
"1787","Tennessee",30,10970299,159161,429112805,7628850,236521555,3234175,2.55650702383491,2.0863039645556,4.6381814968196,4.92122411434137
"1788","Tennessee",31,11031621,160598,432772697,7733730,236521555,3234175,2.54905660095281,2.07659176102605,4.66410809788562,4.96565584731809
"1789","Tennessee",32,11080356,161270,434955807,7800559,236521555,3234175,2.54746708094875,2.06741593775523,4.68471298524991,4.98643394374145
"1790","Tennessee",33,11104022,162016,437380590,7853097,236521555,3234175,2.53875509198979,2.06308415647992,4.69471883862763,5.00950010435428
"1791","Tennessee",34,11355250,163926,451183101,7948347,236521555,3234175,2.51677201004033,2.06239108584464,4.80093664190564,5.06855689627185
"1792","Tennessee",35,11862308,166129,470282286,8038989,236521555,3234175,2.52238035604003,2.0665409543414,5.01531794850579,5.13667318558829
"1793","Tennessee",36,12765765,170673,496698578,8212460,236521555,3234175,2.57012312203559,2.07822016789123,5.39729455101883,5.27717269473668
"1794","Tennessee",37,13987327,177244,525106961,8480704,236521555,3234175,2.66371007029937,2.08996800265638,5.91376418102781,5.48034661080492
"1795","Tennessee",38,15148759,187761,551080385,8831887,236521555,3234175,2.74892001463634,2.12594431971333,6.40481118095135,5.80553000378767
"1796","Tennessee",39,15750408,198157,570984508,9178044,236521555,3234175,2.75846503352066,2.15903301400603,6.65918503706776,6.12697210262277
"1797","Texas",1,367295,10092,13644993,786250,824732937,14003060,2.69179324606469,1.28356120826709,0.0445350226142357,0.0720699618511954
"1798","Texas",2,236847,6577,7940175,474933,824732937,14003060,2.98289395384862,1.38482691242765,0.0287180236624889,0.0469683054989409
"1799","Texas",3,289718,8009,8896630,534045,824732937,14003060,3.25649150296236,1.49968635601869,0.0351287049422157,0.0571946417425905
"1800","Texas",4,333374,9121,9837494,582599,824732937,14003060,3.3888101990202,1.56557083002202,0.0404220548305809,0.06513576318319
"1801","Texas",5,385310,10049,10727153,623896,824732937,14003060,3.59191297075748,1.6106851141857,0.0467193660776519,0.0717628861120355
"1802","Texas",6,452275,11042,11646234,661268,824732937,14003060,3.88344421037736,1.66982222034032,0.0548389641918715,0.0788541932977506
"1803","Texas",7,535164,11966,12570310,693159,824732937,14003060,4.25736517237841,1.72629944933269,0.0648893691510225,0.0854527510415581
"1804","Texas",8,680851,13145,13688447,718836,824732937,14003060,4.97390975031718,1.82865076317825,0.082554117758001,0.0938723393315461
"1805","Texas",9,906329,14401,15271347,754416,824732937,14003060,5.93483338437664,1.90889376683421,0.109893634574219,0.102841807433518
"1806","Texas",10,1196667,16025,17321941,779487,824732937,14003060,6.90838861534051,2.05583928917352,0.145097515366965,0.114439272558998
"1807","Texas",11,1571434,19380,19735326,808303,824732937,14003060,7.96254391744023,2.39761574558056,0.190538528231473,0.138398321509727
"1808","Texas",12,2002131,24117,22513159,840740,824732937,14003060,8.89315888543229,2.86854437757214,0.242761130322118,0.17222664189113
"1809","Texas",13,7969229,156688,75392468,2322210,824732937,14003060,10.5703251417635,6.74736565599149,0.966279948632632,1.11895542831353
"1810","Texas",14,8733915,180736,82613109,2473036,824732937,14003060,10.5720691373569,7.3082640123314,1.05899917514753,1.29068932076275
"1811","Texas",15,9645722,199766,89958441,2613757,824732937,14003060,10.7224201450979,7.64286810135755,1.1695570247366,1.42658818858164
"1812","Texas",16,10550086,216375,98283032,2744562,824732937,14003060,10.7343920769559,7.88377161820356,1.27921240036519,1.5451979781562
"1813","Texas",17,11461124,229853,108710383,2877454,824732937,14003060,10.5428052810742,7.98806861899443,1.38967700764933,1.64144836914217
"1814","Texas",18,12704835,244347,123742353,3032206,824732937,14003060,10.267167782077,8.05839049193887,1.5404786725524,1.74495431712783
"1815","Texas",19,14513139,265009,149140694,3242863,824732937,14003060,9.73117303584493,8.17206894031601,1.75973801322791,1.89250778044227
"1816","Texas",20,16666345,290439,180323778,3537929,824732937,14003060,9.24245553462173,8.20929419442843,2.0208171945484,2.07411094432217
"1817","Texas",21,19656093,324156,218484424,3967089,824732937,14003060,8.99656489929003,8.17113001498076,2.38332824095759,2.3148940303048
"1818","Texas",22,26237420,405422,297414902,4959558,824732937,14003060,8.82182426756814,8.17455910385563,3.18132316813243,2.89523861213192
"1819","Texas",23,29794917,463897,331246599,5536919,824732937,14003060,8.99478427550588,8.37825151496708,3.61267455964354,3.31282591090804
"1820","Texas",24,32704827,520565,353902473,6107034,824732937,14003060,9.24119764486642,8.52402328200563,3.96550513902902,3.71750888734319
"1821","Texas",25,33999927,556984,367750323,6540703,824732937,14003060,9.2453833140481,8.51565955524964,4.12253779067878,3.97758775581909
"1822","Texas",26,35134326,595218,379269903,6856950,824732937,14003060,9.26367363244217,8.68050663924923,4.26008522562498,4.25062807700603
"1823","Texas",27,35880494,620578,389709216,7073156,824732937,14003060,9.2069913994541,8.77370723903163,4.35055911923644,4.43173135014775
"1824","Texas",28,37121584,648139,413555826,7388536,824732937,14003060,8.97619660181017,8.77222497122569,4.50104298429396,4.62855261635671
"1825","Texas",29,37680123,657467,422815728,7515404,824732937,14003060,8.91171271660926,8.74825890930148,4.56876660426137,4.69516662786562
"1826","Texas",30,38075538,665557,429112805,7628850,824732937,14003060,8.87308361725538,8.72421138179411,4.61671121545131,4.75293971460524
"1827","Texas",31,38361687,672464,432772697,7733730,824732937,14003060,8.86416524561853,8.69520916815043,4.65140717424749,4.80226464786982
"1828","Texas",32,38664134,678076,434955807,7800559,824732937,14003060,8.88920974907228,8.6926590773815,4.68807928790165,4.84234160247832
"1829","Texas",33,38894434,682608,437380590,7853097,824732937,14003060,8.89258345917911,8.6922140398877,4.71600347883281,4.87470595712651
"1830","Texas",34,40226517,692124,451183101,7948347,824732937,14003060,8.91578538975466,8.70777282370787,4.87752036996674,4.94266253233222
"1831","Texas",35,42460710,702447,470282286,8038989,824732937,14003060,9.02877086040192,8.73800175619098,5.14841933613717,5.01638213361937
"1832","Texas",36,45389978,726427,496698578,8212460,824732937,14003060,9.13833459776887,8.84542512231414,5.50359709957843,5.18763041792294
"1833","Texas",37,48562542,767500,525106961,8480704,824732937,14003060,9.2481238312893,9.04995623004883,5.88827483677907,5.48094487919069
"1834","Texas",38,51430885,818487,551080385,8831887,824732937,14003060,9.3327373646224,9.26740797295074,6.23606536039193,5.84505815157544
"1835","Texas",39,53255011,867807,570984508,9178044,824732937,14003060,9.32687494211314,9.45524994214454,6.45724314027245,6.19726688309555
"1836","Utah",1,58986,584,13644993,786250,110851319,608662,0.432290437965047,0.0742766295707472,0.0532118160903435,0.0959481617055114
"1837","Utah",2,36815,396,7940175,474933,110851319,608662,0.4636547683143,0.0833801820467308,0.0332111519575153,0.0650607397866139
"1838","Utah",3,42910,479,8896630,534045,110851319,608662,0.482317461780472,0.0896928161484519,0.0387095078228163,0.0786972079742123
"1839","Utah",4,49728,578,9837494,582599,110851319,608662,0.505494590390602,0.0992106062660595,0.0448600886742719,0.0949623929208658
"1840","Utah",5,57878,664,10727153,623896,110851319,608662,0.539546699855964,0.106427994409325,0.0522122790437884,0.109091745500787
"1841","Utah",6,71169,730,11646234,661268,110851319,608662,0.611090245997118,0.110393970372073,0.0642022130562109,0.119935202131889
"1842","Utah",7,85255,836,12570310,693159,110851319,608662,0.678225119348688,0.120607248841896,0.0769093239206292,0.137350450660629
"1843","Utah",8,103829,941,13688447,718836,110851319,608662,0.758515556951055,0.130906075933871,0.0936651010891445,0.154601404391929
"1844","Utah",9,125834,1004,15271347,754416,110851319,608662,0.823987563114112,0.133083073529724,0.113516015086839,0.164951976630708
"1845","Utah",10,149114,1106,17321941,779487,110851319,608662,0.860838863265958,0.14188819056636,0.13451711837547,0.181710045969684
"1846","Utah",11,175763,1281,19735326,808303,110851319,608662,0.890600945735581,0.158480173895185,0.158557427719917,0.21046163552185
"1847","Utah",12,201642,1462,22513159,840740,110851319,608662,0.895662843228709,0.173894426338702,0.181903112943564,0.240198993858661
"1848","Utah",13,649305,5152,75392468,2322210,110851319,608662,0.861233246801259,0.221857627001865,0.585744045138516,0.846446796415745
